Date,Open,High,Low,Close,Volume
7/11/2016,233.413,249.37,227.79,241.405,0
7/12/2016,241.85,283.937,236.973,276.734,0
7/13/2016,274.974,321.021,261.374,298.505,0
7/14/2016,299.579,317.809,282.231,298.487,0
7/15/2016,299.437,317.548,283.302,293.671,0
7/16/2016,293.181,307.806,277.672,291.127,0
7/17/2016,290.813,304.786,280.585,293.058,0
7/18/2016,293.259,298.676,272.564,276.916,0
7/19/2016,277.064,319.775,270.186,308.894,0
7/20/2016,309.115,323.64,294.817,304.389,0
7/21/2016,304.283,311.104,288.825,298.096,0
7/22/2016,298.057,309.487,286.122,297.587,0
7/23/2016,298.527,314.948,293.564,308.663,0
7/24/2016,309.292,313.635,291.856,298.91,0
7/25/2016,298.739,306.284,283.656,296.231,0
7/26/2016,296.923,299.53,269.862,277.049,0
7/27/2016,276.844,287.547,269.462,279.254,0
7/28/2016,279.348,285.226,273.693,277.62,0
7/29/2016,277.596,282.092,265.948,271.17,0
7/30/2016,270.799,281.019,266.965,273.922,0
7/31/2016,274.61,279.417,258.511,263.524,0
8/1/2016,261.945,265.661,250.321,252.338,0
8/2/2016,252.81,258.8,215.911,224.832,0
8/3/2016,225.892,241.67,221.239,235.994,0
8/4/2016,236.11,249.791,233.896,245.402,0
8/5/2016,245.528,251.775,239.837,247.125,0
8/6/2016,246.99,255.837,240.996,251.159,0
8/7/2016,251.113,257.858,245.246,250.763,0
8/8/2016,250.471,257.776,245.383,252.394,0
8/9/2016,252.423,262.569,246.582,256.414,0
8/10/2016,256.218,265.292,251.211,256.976,0
8/11/2016,257.106,262.627,250.741,255.34,0
8/12/2016,255.155,266.03,250.176,259.235,0
8/13/2016,259.364,266.011,252.948,258.251,0
8/14/2016,258.225,263.595,247.693,254.24,0
8/15/2016,254.197,262.596,247.206,255.416,0
8/16/2016,255.402,261.181,248.03,255.285,0
8/17/2016,255.581,260.836,249.09,254.588,0
8/18/2016,254.628,261.05,249.792,254.657,0
8/19/2016,254.589,259.681,250.933,254.366,0
8/20/2016,254.649,261.491,251.328,257.627,0
8/21/2016,256.821,263.744,252.069,259.101,0
8/22/2016,259.319,271.802,250.232,259.23,0
8/23/2016,259.277,267.33,250.743,258.8,0
8/24/2016,258.702,263.777,252.717,257.575,0
8/25/2016,257.673,261.86,250.429,256.119,0
8/26/2016,256.045,261.837,252.649,256.526,0
8/27/2016,256.42,260.704,250.213,254.736,0
8/28/2016,254.781,270.357,249.838,266.364,0
8/29/2016,265.856,279.435,258.653,268.473,0
8/30/2016,268.827,275.959,261.353,268.206,0
8/31/2016,268.42,274.404,260.503,268.73,0
9/1/2016,267.695,272.739,261.414,265.728,0
9/2/2016,265.635,272.32,262.188,268.109,0
9/3/2016,268.073,278.692,260.763,270.282,0
9/4/2016,270.481,279.098,264.662,274.069,0
9/5/2016,274.701,279.797,270.138,275.754,0
9/6/2016,275.707,284.491,268.53,273.952,0
9/7/2016,274.027,281.504,269.423,275.444,0
9/8/2016,275.714,284.04,270.339,276.773,0
9/9/2016,277.04,282.992,271.605,277.577,0
9/10/2016,277.161,284.028,273.748,278.626,0
9/11/2016,278.876,284.677,267.223,270.967,0
9/12/2016,270.85,279.054,268.217,274.977,0
9/13/2016,275.256,280.684,271.392,275.689,0
9/14/2016,275.617,281.48,272.322,277.232,0
9/15/2016,276.438,289.898,270.873,281.782,0
9/16/2016,281.394,288.833,273.372,280.655,0
9/17/2016,280.623,285.542,275.437,279.723,0
9/18/2016,279.742,284.818,273.803,278.778,0
9/19/2016,278.67,286.628,273.408,280.797,0
9/20/2016,280.73,293.191,276.81,285.968,0
9/21/2016,285.628,291.444,273.518,280.34,0
9/22/2016,280.238,283.668,271.736,276.949,0
9/23/2016,276.929,282.914,272.906,278.842,0
9/24/2016,278.985,283.172,273.304,277.835,0
9/25/2016,277.609,283.672,274.448,280.024,0
9/26/2016,280.232,285.559,274.318,278.71,0
9/27/2016,278.845,284.213,274.788,279.889,0
9/28/2016,279.797,286.42,275.959,281.672,0
9/29/2016,281.762,285.298,275.132,279.083,0
9/30/2016,278.943,286.376,275.118,281.292,0
10/1/2016,284.029,287.756,272.898,277.032,0
10/2/2016,277.021,282.8,273.007,277.283,0
10/3/2016,277.29,283.045,273.141,277.112,0
10/4/2016,277.101,282.385,270.921,275.3,0
10/5/2016,275.533,281.045,268.578,273.842,0
10/6/2016,273.824,278.337,268.665,273.698,0
10/7/2016,273.332,277.702,266.517,271.069,0
10/8/2016,271.174,274.694,265.915,269.137,0
10/9/2016,269.21,273.739,265.544,269.127,0
10/10/2016,269.329,273.884,262.738,267.5,0
10/11/2016,267.553,280.336,261.728,272.043,0
10/12/2016,272.125,277.704,265.828,269.141,0
10/13/2016,269.074,275.183,264.124,269.348,0
10/14/2016,269.933,275.901,265.037,270.159,0
10/15/2016,270.067,274.853,263.566,267.748,0
10/16/2016,267.774,273.393,263.923,268.646,0
10/17/2016,268.744,272.381,261.914,266.252,0
10/18/2016,266.299,274.163,261.464,267.793,0
10/19/2016,267.921,273.414,261.235,265.201,0
10/20/2016,265.413,271.789,261.066,266.478,0
10/21/2016,266.338,270.829,262.593,267.59,0
10/22/2016,267.604,276.38,262.284,271.486,0
10/23/2016,271.438,276.784,266.075,271.903,0
10/24/2016,271.934,277.414,266.779,270.963,0
10/25/2016,271.06,276.409,262.816,268.598,0
10/26/2016,268.516,277.1,262.971,270.536,0
10/27/2016,270.657,277.207,264.26,270.287,0
10/28/2016,270.272,274.134,260.387,264.375,0
10/29/2016,264.574,274.622,248.7,261.903,0
10/30/2016,261.908,272.089,255.571,266.352,0
10/31/2016,266.563,272.57,258.288,262.942,0
11/1/2016,264.896,276.194,256.732,266.781,0
11/2/2016,267.313,274.878,260.22,267.344,0
11/3/2016,268.152,276.26,253.199,259.203,0
11/4/2016,259.591,273.236,255.79,266.874,0
11/5/2016,266.86,282.277,262.626,274.485,0
11/6/2016,274.378,280.923,267.808,274.019,0
11/7/2016,274.014,281.76,263.482,271.554,0
11/8/2016,271.892,279.414,265.194,270.843,0
11/9/2016,270.86,281.233,260.807,270.577,0
11/10/2016,270.515,276.398,264.07,268.059,0
11/11/2016,268.356,276.62,262.967,269.84,0
11/12/2016,269.525,276.854,262.698,267.751,0
11/13/2016,267.817,276.534,260.824,267.888,0
11/14/2016,267.512,274.393,263.173,267.994,0
11/15/2016,268.247,274.558,262.063,267.421,0
11/16/2016,267.613,276.346,257.778,267.163,0
11/17/2016,267.485,272.902,261.281,265.532,0
11/18/2016,265.456,272.874,258.771,265.342,0
11/19/2016,265.788,271.125,259.99,265.727,0
11/20/2016,266.017,270.345,255.446,260.543,0
11/21/2016,260.629,266.227,257.988,262.603,0
11/22/2016,262.813,272.641,258.627,266.074,0
11/23/2016,266.069,270.648,259.956,264.864,0
11/24/2016,264.765,269.541,255.243,261.758,0
11/25/2016,261.898,270.462,256.194,262.937,0
11/26/2016,262.862,267.989,256.081,261.977,0
11/27/2016,262.307,270.61,256.732,263.063,0
11/28/2016,263.175,270.134,257.923,262.566,0
11/29/2016,262.813,265.561,253.072,258.418,0
11/30/2016,258.632,268.644,253.705,262.652,0
12/1/2016,262.77,267.88,256.627,261.249,0
12/2/2016,261.695,269.813,251.402,260.891,0
12/3/2016,260.95,268.988,255.197,262.98,0
12/4/2016,262.76,268.131,255.543,260.035,0
12/5/2016,259.97,268.526,246.907,256.181,0
12/6/2016,256.006,273.282,244.499,262.876,0
12/7/2016,262.722,274.003,252.723,268.396,0
12/8/2016,268.435,277.501,261.22,267.988,0
12/9/2016,267.618,275.146,263.969,270.049,0
12/10/2016,269.778,274.632,263.164,266.486,0
12/11/2016,266.487,272.745,260.847,266.69,0
12/12/2016,266.761,273.762,263.371,269.266,0
12/13/2016,268.813,275.441,263.346,268.199,0
12/14/2016,268.138,276.348,263.667,270.84,0
12/15/2016,270.6,278.656,264.343,271.165,0
12/16/2016,271.466,279.221,267.334,274.998,0
12/17/2016,274.92,279.057,266.718,272.457,0
12/18/2016,272.396,279.949,268.374,275.213,0
12/19/2016,275.37,281.856,268.829,275.461,0
12/20/2016,275.424,282.361,269.921,273.88,0
12/21/2016,273.767,285.52,267.65,278.509,0
12/22/2016,278.71,289.721,269.305,280.54,0
12/23/2016,280.46,298.893,272.191,289.55,0
12/24/2016,289.536,296.756,279.098,287.203,0
12/25/2016,287.189,290.539,274.648,283.818,0
12/26/2016,283.768,292.508,279.635,287.074,0
12/27/2016,287.305,299.252,280.019,290.687,0
12/28/2016,291.343,307.586,285.984,300.716,0
12/29/2016,300.844,319.351,293.257,312.371,0
12/30/2016,312.655,321.566,300.407,312.303,0
12/31/2016,311.934,318.278,301.179,309.653,0
1/1/2017,310.089,324.213,304.022,315.744,0
1/2/2017,316.053,330.672,309.519,323.07,0
1/3/2017,323.128,341.601,317.352,334.754,0
1/4/2017,334.827,375.556,331.311,371.646,0
1/5/2017,372.554,387.674,303.644,334.115,0
1/6/2017,334.633,345.703,296.259,308.409,0
1/7/2017,308.811,313.675,282.215,307.73,0
1/8/2017,307.51,319.629,299.629,309.316,0
1/9/2017,309.967,317.07,298.356,308.995,0
1/10/2017,308.99,320.174,305.613,313.733,0
1/11/2017,313.554,318.238,269.586,276.353,0
1/12/2017,275.87,296.351,266.871,287.861,0
1/13/2017,287.49,298.401,277.009,291.495,0
1/14/2017,291.986,299.324,285.541,292.278,0
1/15/2017,292.64,300.397,286.26,294.643,0
1/16/2017,294.363,304.144,288.09,296.572,0
1/17/2017,296.666,320.45,292.562,314.699,0
1/18/2017,314.861,320.778,298.723,310.669,0
1/19/2017,310.894,319.835,305.278,314.195,0
1/20/2017,313.943,322.062,307.437,314.202,0
1/21/2017,314.346,328.414,312.418,322.479,0
1/22/2017,322.384,330.367,313.597,322.463,0
1/23/2017,322.754,330.992,318.37,325.702,0
1/24/2017,323.551,328.859,313.602,316.362,0
1/25/2017,316.236,326.244,311.678,319.164,0
1/26/2017,319.808,333.977,315.414,325.465,0
1/27/2017,325.565,334.071,319.415,325.478,0
1/28/2017,325.63,335.081,321.455,328.114,0
1/29/2017,328.317,336.695,324.348,330.966,0
1/30/2017,331.103,338.175,327.635,332.977,0
1/31/2017,332.949,345.777,325.913,340.556,0
2/1/2017,339.999,348.373,335.391,343.414,0
2/2/2017,343.512,354.316,336.284,348.492,0
2/3/2017,348.764,359.891,342.519,353.874,0
2/4/2017,354.375,369.946,347.98,357.535,0
2/5/2017,357.844,361.13,348.202,353.166,0
2/6/2017,353.488,362.308,349.666,357.486,0
2/7/2017,358.109,369.059,352.799,362.08,0
2/8/2017,362.908,373.079,352.064,361.515,0
2/9/2017,362.069,369.97,326.578,340.492,0
2/10/2017,340.727,345.612,325.014,338.759,0
2/11/2017,338.862,349.327,335.437,344.61,0
2/12/2017,344.504,348.049,337.172,342.637,0
2/13/2017,342.677,347.164,331.241,336.572,0
2/14/2017,337.04,356.372,333.326,348.94,0
2/15/2017,349.695,357.579,343.434,352.68,0
2/16/2017,352.412,360.597,345.978,353.79,0
2/17/2017,352.911,362.407,347.72,355.585,0
2/18/2017,356.586,365.091,348.303,355.827,0
2/19/2017,356.182,361.729,348.321,354.424,0
2/20/2017,354.667,362.925,345.959,355.011,0
2/21/2017,354.251,364.69,346.066,357.394,0
2/22/2017,357.496,365.428,351.088,359.426,0
2/23/2017,359.257,377.5,355.613,371.475,0
2/24/2017,372.636,382.916,355.06,369.536,0
2/25/2017,368.679,375.487,354.171,365.216,0
2/26/2017,365.172,376.831,358.862,373.469,0
2/27/2017,373.133,382.938,368.356,378.142,0
2/28/2017,378.556,389.953,370.077,381.548,0
3/1/2017,387.273,410.364,380.038,400.941,0
3/2/2017,401.291,429.089,389.27,411.716,0
3/3/2017,412.288,433.534,404.586,421.951,0
3/4/2017,422.464,433.621,407.223,416.961,0
3/5/2017,415.988,433.09,407.997,426.574,0
3/6/2017,425.633,438.121,419.108,429.299,0
3/7/2017,430.234,436.314,406.635,416.255,0
3/8/2017,416.099,420.74,385.79,388.438,0
3/9/2017,388.338,409.83,382.5,402.353,0
3/10/2017,401.915,425.857,370.742,390.504,0
3/11/2017,390.55,427.334,387.479,419.168,0
3/12/2017,419.173,447.662,412.552,440.605,0
3/13/2017,440.914,485.995,433.37,467.41,0
3/14/2017,467.325,489.502,453.427,473.896,0
3/15/2017,473.992,510.859,465.477,501.898,0
3/16/2017,503.378,555.851,472.827,525.749,0
3/17/2017,523.193,565.467,471.153,509.983,0
3/18/2017,510.331,553.594,436.97,463.487,0
3/19/2017,466.745,543.248,459.329,517.544,0
3/20/2017,518.005,550.763,498.949,524.662,0
3/21/2017,524.947,564.776,507.635,540.518,0
3/22/2017,540.911,558.474,499.178,529.904,0
3/23/2017,530.462,557.336,511.123,540.847,0
3/24/2017,540.52,577.019,504.893,537.345,0
3/25/2017,537.976,559.022,502.846,533.968,0
3/26/2017,533.074,570.843,517.7,537.29,0
